Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,REP,PIRATEN,Rechte,Non-Voters,FW,NPD,KPD/DKP,DRP,GB/BHE,DP,BP,Zentrum,Other,Surveyed,Time,Institute
2002-11-15,44.1 ,32.3 ,9.4 ,6.8 ,4.0 ,,,,,,,,,,,,,,3.4 ,≈2000,02.11.–12.11.,Allensbach
2009-09-22,35.0 ,24.0 ,11.0 ,13.5 ,11.5 ,,,,,,,,,,,,,,5.0 ,1200,14.09.–21.09.,Allensbach
2009-09-15,36.0 ,22.5 ,12.0 ,12.5 ,12.0 ,,,,,,,,,,,,,,5.0 ,,02.09.–10.09.,Allensbach
2009-09-09,35.0 ,22.5 ,13.0 ,13.0 ,11.5 ,,,,,,,,,,,,,,5.0 ,,26.08.–02.09.,Allensbach
2009-09-01,35.5 ,23.0 ,13.5 ,14.0 ,9.5 ,,,,,,,,,,,,,,4.5 ,,19.08.–26.08.,Allensbach
2009-08-18,36.5 ,23.0 ,13.0 ,14.5 ,9.0 ,,,,,,,,,,,,,,4.0 ,,01.08.–12.08.,Allensbach
2009-07-21,36.5 ,24.0 ,12.0 ,13.5 ,10.0 ,,,,,,,,,,,,,,4.0 ,≈1800,06.07.–17.07.,Allensbach
2009-06-16,36.0 ,24.5 ,11.5 ,14.5 ,9.5 ,,,,,,,,,,,,,,4.0 ,≈2000,29.05.–11.06.,Allensbach
2009-05-19,36.5 ,26.0 ,10.5 ,13.5 ,9.5 ,,,,,,,,,,,,,,4.0 ,,02.05.–14.05.,Allensbach
2009-04-21,37.5 ,24.5 ,10.5 ,13.5 ,10.0 ,,,,,,,,,,,,,,4.0 ,,03.04.–17.04.,Allensbach
2009-03-24,34.8 ,26.1 ,10.5 ,14.5 ,10.0 ,,,,,,,,,,,,,,4.1 ,≈2000,01.03.–14.03.,Allensbach
2009-02-24,35.6 ,24.7 ,11.0 ,14.8 ,10.8 ,,,,,,,,,,,,,,3.1 ,≈2000,09.02.–18.02.,Allensbach
2009-01-27,36.1 ,26.9 ,9.6 ,12.1 ,11.5 ,,,,,,,,,,,,,,3.8 ,≈2000,10.01.–22.01.,Allensbach
2008-12-17,36.9 ,25.9 ,9.7 ,11.3 ,12.5 ,,,,,,,,,,,,,,3.7 ,,01.12.–11.12.,Allensbach
2008-11-19,36.1 ,26.6 ,10.8 ,11.2 ,11.3 ,,,,,,,,,,,,,,4.0 ,,01.11.–12.11.,Allensbach
2008-10-21,35.5 ,25.8 ,10.3 ,12.2 ,12.6 ,,,,,,,,,,,,,,3.6 ,,04.10.–16.10.,Allensbach
2008-09-17,36.2 ,26.6 ,10.3 ,11.3 ,11.5 ,,,,,,,,,,,,,,4.1 ,,01.09.–11.09.,Allensbach
2008-08-19,36.1 ,26.5 ,9.5 ,11.3 ,13.0 ,,,,,,,,,,,,,,3.6 ,≈2000,01.08.–14.08.,Allensbach
2008-07-22,36.3 ,26.8 ,10.1 ,11.4 ,12.0 ,,,,,,,,,,,,,,3.4 ,,07.07.–17.07.,Allensbach
2008-06-24,35.0 ,25.6 ,10.7 ,11.9 ,12.8 ,,,,,,,,,,,,,,4.0 ,≈2000,07.06.–18.06.,Allensbach
2008-05-20,35.2 ,28.2 ,9.7 ,11.3 ,11.9 ,,,,,,,,,,,,,,3.7 ,≈2000,03.05.–14.05.,Allensbach
2008-04-22,36.4 ,26.8 ,10.6 ,11.0 ,11.7 ,,,,,,,,,,,,,,3.5 ,,05.04.–17.04.,Allensbach
2008-03-18,36.0 ,27.5 ,9.9 ,10.8 ,12.2 ,,,,,,,,,,,,,,3.6 ,,01.03.–12.03.,Allensbach
2008-02-19,34.8 ,28.3 ,8.9 ,11.8 ,11.8 ,,,,,,,,,,,,,,4.4 ,≈2000,01.02.–13.02.,Allensbach
2008-01-22,37.0 ,29.0 ,9.3 ,11.1 ,9.8 ,,,,,,,,,,,,,,3.8 ,,11.01.–20.01.,Allensbach
2007-12-18,37.9 ,28.0 ,9.5 ,10.4 ,10.6 ,,,,,,,,,,,,,,3.6 ,≈2000,01.12.–11.12.,Allensbach
2007-11-14,38.0 ,28.6 ,9.2 ,11.0 ,10.1 ,,,,,,,,,,,,,,3.1 ,,26.10.–08.11.,Allensbach
2007-10-16,37.7 ,27.1 ,10.0 ,10.0 ,11.5 ,,,,,,,,,,,,,,3.7 ,,27.09.–09.10.,Allensbach
2007-09-19,38.0 ,26.8 ,9.6 ,10.8 ,11.3 ,,,,,,,,,,,,,,3.5 ,,01.09.–12.09.,Allensbach
2007-08-14,36.8 ,27.1 ,10.3 ,10.5 ,11.1 ,,,,,,,,,,,,,,4.2 ,≈2000,26.07.–08.08.,Allensbach
2007-07-17,37.0 ,28.3 ,9.7 ,9.4 ,12.5 ,,,,,,,,,,,,,,3.1 ,≈2000,28.06.–10.07.,Allensbach
2007-06-13,35.0 ,29.2 ,10.3 ,10.5 ,10.3 ,,,,,,,,,,,,,,4.7 ,,24.06.–06.06.,Allensbach
2007-05-16,36.4 ,29.7 ,8.6 ,12.5 ,9.3 ,,,,,,,,,,,,,,3.5 ,,27.04.–09.05.,Allensbach
2007-04-17,36.7 ,30.7 ,8.4 ,11.5 ,10.4 ,,,,,,,,,,,,,,2.3 ,,30.03.–14.04.,Allensbach
2007-03-21,35.1 ,30.0 ,10.6 ,11.4 ,9.6 ,,,,,,,,,,,,,,3.3 ,,02.03.–14.03.,Allensbach
2007-02-21,34.3 ,30.8 ,9.9 ,12.7 ,9.2 ,,,,,,,,,,,,,,3.1 ,≈2000,01.02.–13.02.,Allensbach
2007-01-23,34.7 ,29.8 ,10.1 ,12.4 ,9.9 ,,,,,,,,,,,,,,3.1 ,≈1800,05.01.–16.01.,Allensbach
2006-12-20,33.6 ,30.4 ,9.9 ,12.4 ,9.7 ,,,,,,,,,,,,,,4.0 ,2077,01.12.–12.12.,Allensbach
2006-11-14,31.2 ,30.1 ,10.4 ,13.3 ,10.2 ,,,,,,,,,,,,,,4.8 ,,26.10.–08.11.,Allensbach
2006-10-17,31.6 ,30.4 ,11.0 ,12.8 ,9.3 ,,,,,,,,,,,,,,4.9 ,≈2000,29.09.–11.10.,Allensbach
2006-09-20,35.8 ,28.8 ,10.9 ,11.3 ,9.9 ,,,,,,,,,,,,,,3.3 ,≈2000,01.09.–13.09.,Allensbach
2006-08-16,33.3 ,29.3 ,9.9 ,12.5 ,10.3 ,,,,,,,,,,,,,,4.7 ,≈2000,28.07.–09.08.,Allensbach
2006-07-19,36.6 ,28.2 ,9.2 ,12.1 ,9.2 ,,,,,,,,,,,,,,4.7 ,≈2000,29.06.–11.07.,Allensbach
2006-06-21,35.3 ,30.5 ,9.2 ,11.5 ,10.3 ,,,,,,,,,,,,,,3.2 ,≈2000,01.06.–13.06.,Allensbach
2006-05-17,37.5 ,30.7 ,7.5 ,10.6 ,9.9 ,,,,,,,,,,,,,,3.8 ,,28.04.–10.05.,Allensbach
2006-04-12,37.5 ,30.2 ,8.3 ,10.6 ,9.3 ,,,,,,,,,,,,,,4.1 ,2099,24.03.–04.04.,Allensbach
2006-03-15,38.3 ,30.3 ,8.1 ,11.0 ,9.4 ,,,,,,,,,,,,,,2.9 ,2065,23.02.–08.03.,Allensbach
2006-02-22,37.2 ,31.9 ,7.9 ,9.8 ,9.4 ,,,,,,,,,,,,,,3.8 ,2046,03.02.–15.02.,Allensbach
2006-01-25,37.8 ,30.8 ,8.4 ,9.8 ,8.7 ,,,,,,,,,,,,,,4.5 ,1988,05.01.–17.01.,Allensbach
2005-12-21,36.3 ,32.6 ,8.2 ,10.3 ,9.1 ,,,,,,,,,,,,,,3.5 ,2052,01.12.–12.12.,Allensbach
2005-11-23,35.7 ,32.6 ,8.0 ,10.7 ,8.9 ,,,,,,,,,,,,,,4.1 ,,05.11.–16.11.,Allensbach
2005-10-19,36.4 ,33.2 ,8.3 ,9.6 ,9.1 ,,,,,,,,,,,,,,3.4 ,≈2000,??.??.–11.10.,Allensbach
2013-09-20,39.5 ,27.0 ,9.0 ,5.5 ,9.0 ,4.5 ,,2.0 ,,,,,,,,,,,3.5 ,1070,16.09.–19.09.,Allensbach
2013-09-18,39.0 ,26.0 ,11.0 ,6.0 ,9.0 ,3.5 ,,2.0 ,,,,,,,,,,,3.5 ,1269,03.09.–13.09.,Allensbach
2013-09-04,40.0 ,25.0 ,12.5 ,6.0 ,7.5 ,3.0 ,,2.5 ,,,,,,,,,,,3.5 ,1548,20.08.–31.08.,Allensbach
2013-08-21,39.0 ,24.5 ,13.5 ,7.0 ,7.0 ,3.0 ,,2.0 ,,,,,,,,,,,4.0 ,1553,03.08.–15.08.,Allensbach
2013-07-12,40.0 ,25.5 ,12.5 ,6.5 ,6.0 ,3.5 ,,2.0 ,,,,,,,,,,,4.0 ,1583,01.07.–11.07.,Allensbach
2013-06-19,38.0 ,26.0 ,14.0 ,6.0 ,7.0 ,3.0 ,,2.0 ,,,,,,,,,,,4.0 ,1490,01.06.–14.06.,Allensbach
2013-05-22,39.0 ,27.0 ,13.0 ,6.0 ,6.0 ,3.5 ,,2.5 ,,,,,,,,,,,3.0 ,1503,04.05.–17.05.,Allensbach
2013-05-03,38.5 ,26.0 ,15.0 ,5.5 ,6.0 ,3.5 ,,3.0 ,,,,,,,,,,,2.5 ,,15.04.–30.04.,Allensbach
2013-04-17,38.5 ,28.0 ,15.0 ,5.0 ,7.0 ,,,3.0 ,,,,,,,,,,,3.5 ,1548,27.03.–12.04.,Allensbach
2013-03-20,39.5 ,26.5 ,15.5 ,6.0 ,6.0 ,,,2.5 ,,,,,,,,,,,4.0 ,15,01.03.–14.03.,Allensbach
2013-02-20,39.0 ,27.0 ,15.0 ,6.0 ,6.5 ,,,3.0 ,,,,,,,,,,,3.5 ,,01.02.–14.02.,Allensbach
2013-01-23,39.0 ,28.0 ,14.0 ,5.0 ,7.0 ,,,3.0 ,,,,,,,,,,,4.0 ,1653,05.01.–18.01.,Allensbach
2012-12-19,37.5 ,30.0 ,14.0 ,4.5 ,6.5 ,,,3.5 ,,,,,,,,,,,4.0 ,1611,01.12.–13.12.,Allensbach
2012-11-21,37.5 ,31.0 ,12.5 ,4.0 ,6.5 ,,,4.0 ,,,,,,,,,,,4.5 ,1606,26.10.–08.11.,Allensbach
2012-10-17,35.5 ,31.0 ,14.0 ,4.5 ,6.0 ,,,5.0 ,,,,,,,,,,,4.0 ,1636,28.09.–12.10.,Allensbach
2012-09-26,34.0 ,30.0 ,14.0 ,5.5 ,6.5 ,,,5.5 ,,,,,,,,,,,4.5 ,1558,03.09.–17.09.,Allensbach
2012-08-22,35.0 ,28.0 ,15.0 ,5.5 ,6.0 ,,,6.5 ,,,,,,,,,,,4.0 ,1642,01.08.–13.08.,Allensbach
2012-07-18,36.0 ,27.0 ,14.0 ,6.0 ,6.0 ,,,6.5 ,,,,,,,,,,,4.5 ,1615,01.07.–12.07.,Allensbach
2012-06-20,34.0 ,28.0 ,15.5 ,5.5 ,5.0 ,,,7.5 ,,,,,,,,,,,4.5 ,1617,04.06.–15.06.,Allensbach
2012-05-23,35.5 ,30.0 ,14.0 ,4.5 ,5.5 ,,,7.0 ,,,,,,,,,,,3.5 ,1608,05.05.–19.05.,Allensbach
2012-04-18,34.5 ,28.0 ,14.0 ,3.5 ,7.0 ,,,10.0 ,,,,,,,,,,,3.0 ,1597,01.04.–13.04.,Allensbach
2012-03-21,35.0 ,30.0 ,16.0 ,3.5 ,7.0 ,,,5.0 ,,,,,,,,,,,3.5 ,1613,03.03.–15.03.,Allensbach
2012-02-22,36.0 ,28.0 ,15.5 ,4.5 ,7.5 ,,,5.0 ,,,,,,,,,,,3.5 ,1761,04.02.–16.02.,Allensbach
2012-01-25,35.0 ,29.0 ,16.5 ,4.0 ,7.0 ,,,4.0 ,,,,,,,,,,,4.5 ,1904,07.01.–21.01.,Allensbach
2011-12-13,34.0 ,30.0 ,16.0 ,4.0 ,7.0 ,,,5.0 ,,,,,,,,,,,4.0 ,1889,21.11.–04.12.,Allensbach
2011-11-16,32.0 ,30.0 ,17.0 ,4.5 ,8.0 ,,,4.5 ,,,,,,,,,,,4.0 ,1774,28.10.–11.11.,Allensbach
2011-10-19,31.0 ,30.5 ,17.5 ,4.5 ,7.5 ,,,5.5 ,,,,,,,,,,,3.5 ,1869,04.10.–16.10.,Allensbach
2011-09-21,33.5 ,28.5 ,19.0 ,5.0 ,8.0 ,,,,,,,,,,,,,,6.0 ,1802,02.09.–16.09.,Allensbach
2011-08-16,33.0 ,29.0 ,20.0 ,4.5 ,7.5 ,,,,,,,,,,,,,,6.0 ,1771,30.07.–13.08.,Allensbach
2011-07-20,34.0 ,27.0 ,20.0 ,5.5 ,7.5 ,,,,,,,,,,,,,,6.0 ,1751,02.07.–15.07.,Allensbach
2011-06-22,34.5 ,27.5 ,21.0 ,4.5 ,7.0 ,,,,,,,,,,,,,,5.5 ,1757,03.06.–18.06.,Allensbach
2011-05-18,33.0 ,27.0 ,22.0 ,5.5 ,6.5 ,,,,,,,,,,,,,,6.0 ,1789,02.05.–14.05.,Allensbach
2011-04-19,32.0 ,28.0 ,23.0 ,5.0 ,7.0 ,,,,,,,,,,,,,,5.0 ,1740,01.04.–16.04.,Allensbach
2011-03-16,36.5 ,29.0 ,15.0 ,6.5 ,8.0 ,,,,,,,,,,,,,,5.0 ,1811,26.02.–13.03.,Allensbach
2011-02-23,36.0 ,28.5 ,16.5 ,6.5 ,7.5 ,,,,,,,,,,,,,,5.0 ,1803,04.02.–17.02.,Allensbach
2011-01-25,34.5 ,27.5 ,18.0 ,5.5 ,8.5 ,,,,,,,,,,,,,,6.0 ,1861,07.01.–21.01.,Allensbach
2010-12-21,34.0 ,28.5 ,18.5 ,6.0 ,8.0 ,,,,,,,,,,,,,,5.0 ,1852,27.11.–10.12.,Allensbach
2010-11-24,32.0 ,27.5 ,19.5 ,6.0 ,9.0 ,,,,,,,,,,,,,,6.0 ,1837,06.11.–18.11.,Allensbach
2010-10-20,30.5 ,28.0 ,20.5 ,5.5 ,9.5 ,,,,,,,,,,,,,,6.0 ,1786,01.10.–14.10.,Allensbach
2010-09-21,32.5 ,29.5 ,18.5 ,6.5 ,8.0 ,,,,,,,,,,,,,,5.0 ,1832,03.09.–16.09.,Allensbach
2010-08-17,31.0 ,32.0 ,17.0 ,6.0 ,8.5 ,,,,,,,,,,,,,,5.5 ,1807,01.08.–12.08.,Allensbach
2010-07-20,31.5 ,31.5 ,15.5 ,6.5 ,9.5 ,,,,,,,,,,,,,,5.5 ,1796,02.07.–15.07.,Allensbach
2010-06-23,32.0 ,29.0 ,15.5 ,7.0 ,11.0 ,,,,,,,,,,,,,,5.5 ,1882,05.06.–17.06.,Allensbach
2010-05-26,32.0 ,28.5 ,14.5 ,8.5 ,10.0 ,,,,,,,,,,,,,,6.5 ,1827,08.05.–20.05.,Allensbach
2010-04-28,35.0 ,27.5 ,13.5 ,9.0 ,9.5 ,,,,,,,,,,,,,,5.5 ,1833,10.04.–23.04.,Allensbach
2010-03-24,36.0 ,25.5 ,13.0 ,9.0 ,11.0 ,,,,,,,,,,,,,,5.5 ,1812,05.03.–17.03.,Allensbach
2010-02-23,37.0 ,23.5 ,13.5 ,10.5 ,10.5 ,,,,,,,,,,,,,,5.0 ,1816,05.02.–19.02.,Allensbach
2010-01-27,34.5 ,25.0 ,11.5 ,13.0 ,11.0 ,,,,,,,,,,,,,,5.0 ,1849,07.01.–21.01.,Allensbach
2009-12-16,34.5 ,24.0 ,11.0 ,13.5 ,12.0 ,,,,,,,,,,,,,,5.0 ,1788,28.11.–11.12.,Allensbach
2009-11-25,35.5 ,23.0 ,11.0 ,14.0 ,11.5 ,,,,,,,,,,,,,,5.0 ,1792,07.11.–19.11.,Allensbach
2009-10-28,35.0 ,23.0 ,10.5 ,14.0 ,12.0 ,,,,,,,,,,,,,,5.5 ,1834,12.10.–22.10.,Allensbach
2020-06-06,38 ,15 ,16 ,7 ,8 ,8 ,,,,,,,,,,,,,8 ,1428,28.05.–03.06.,Kantar(Emnid)
2020-05-30,40 ,16 ,15 ,8 ,7 ,9 ,,,,,,,,,,,,,5 ,1934,20.05.–26.05.,Kantar(Emnid)
2020-05-23,38 ,16 ,15 ,7 ,8 ,10 ,,,,,,,,,,,,,6 ,1914,14.05.–19.05.,Kantar(Emnid)
2020-05-16,39 ,16 ,14 ,6 ,8 ,11 ,,,,,,,,,,,,,6 ,1559,07.05.–13.05.,Kantar(Emnid)
2020-05-09,38 ,17 ,14 ,5 ,8 ,12 ,,,,,,,,,,,,,6 ,1426,30.04.–06.05.,Kantar(Emnid)
2020-05-02,37 ,15 ,15 ,6 ,9 ,12 ,,,,,,,,,,,,,6 ,1443,22.04.–29.04.,Kantar(Emnid)
2020-04-25,38 ,16 ,15 ,6 ,9 ,11 ,,,,,,,,,,,,,5 ,2003,16.04.–22.04.,Kantar(Emnid)
2020-04-18,37 ,18 ,16 ,7 ,8 ,9 ,,,,,,,,,,,,,5 ,1534,09.04.–15.04.,Kantar(Emnid)
2020-04-11,37 ,17 ,16 ,6 ,9 ,10 ,,,,,,,,,,,,,5 ,1912,02.04.–08.04.,Kantar(Emnid)
2020-04-04,33 ,18 ,18 ,6 ,9 ,11 ,,,,,,,,,,,,,5 ,1426,25.03.–01.04.,Kantar(Emnid)
2020-03-28,32 ,18 ,19 ,6 ,9 ,11 ,,,,,,,,,,,,,5 ,1441,18.03.–25.03.,Kantar(Emnid)
2020-03-21,28 ,16 ,21 ,7 ,9 ,13 ,,,,,,,,,,,,,6 ,1603,12.03.–18.03.,Kantar(Emnid)
2020-03-14,26 ,17 ,21 ,7 ,8 ,14 ,,,,,,,,,,,,,7 ,1414,04.03.–11.03.,Kantar(Emnid)
2020-03-08,24 ,17 ,22 ,7 ,9 ,14 ,,,,,,,,,,,,,7 ,1423,27.02.–04.03.,Kantar(Emnid)
2020-03-01,25 ,16 ,22 ,6 ,10 ,14 ,,,,,,,,,,,,,7 ,1509,20.02.–27.02.,Kantar(Emnid)
2020-02-22,27 ,15 ,20 ,7 ,10 ,14 ,,,,,,,,,,,,,7 ,1417,13.02.–19.02.,Kantar(Emnid)
2020-02-15,28 ,15 ,20 ,6 ,10 ,15 ,,,,,,,,,,,,,6 ,1886,06.02.–12.02.,Kantar(Emnid)
2020-02-09,28 ,15 ,20 ,8 ,9 ,15 ,,,,,,,,,,,,,5 ,1889,30.01.–05.02.,Kantar(Emnid)
2020-02-01,27 ,15 ,21 ,8 ,9 ,14 ,,,,,,,,,,,,,6 ,1442,23.01.–29.01.,Kantar(Emnid)
2020-01-25,26 ,14 ,21 ,9 ,10 ,15 ,,,,,,,,,,,,,5 ,2100,16.01.–22.01.,Kantar(Emnid)
2020-01-18,26 ,15 ,21 ,9 ,9 ,14 ,,,,,,,,,,,,,6 ,2009,09.01.–15.01.,Kantar(Emnid)
2020-01-11,27 ,14 ,21 ,9 ,9 ,14 ,,,,,,,,,,,,,6 ,1829,19.12.–08.01.,Kantar(Emnid)
2019-12-21,27 ,15 ,20 ,9 ,9 ,14 ,,,,,,,,,,,,,6 ,1899,12.12.–18.12.,Kantar(Emnid)
2019-12-14,28 ,16 ,20 ,9 ,9 ,13 ,,,,,,,,,,,,,5 ,1978,05.12.–11.12.,Kantar(Emnid)
2019-12-07,28 ,16 ,20 ,9 ,8 ,13 ,,,,,,,,,,,,,6 ,1876,28.11.–04.12.,Kantar(Emnid)
2019-11-30,28 ,15 ,20 ,8 ,9 ,14 ,,,,,,,,,,,,,6 ,1910,20.11.–27.11.,Kantar(Emnid)
2019-11-23,28 ,15 ,20 ,9 ,9 ,13 ,,,,,,,,,,,,,6 ,1905,13.11.–20.11.,Kantar(Emnid)
2019-11-16,27 ,17 ,18 ,8 ,10 ,14 ,,,,,,,,,,,,,6 ,1525,07.11.–13.11.,Kantar(Emnid)
2019-11-09,26 ,16 ,18 ,10 ,10 ,14 ,,,,,,,,,,,,,6 ,1431,30.10.–06.11.,Kantar(Emnid)
2019-11-02,27 ,16 ,18 ,9 ,9 ,15 ,,,,,,,,,,,,,6 ,1920,24.10.–30.10.,Kantar(Emnid)
2019-10-26,29 ,15 ,20 ,8 ,9 ,14 ,,,,,,,,,,,,,5 ,1441,17.10.–23.10.,Kantar(Emnid)
2019-10-19,29 ,15 ,20 ,7 ,9 ,13 ,,,,,,,,,,,,,7 ,1444,10.10.–16.10.,Kantar(Emnid)
2019-10-12,28 ,14 ,21 ,7 ,8 ,15 ,,,,,,,,,,,,,7 ,1916,02.10.–09.10.,Kantar(Emnid)
2019-10-05,27 ,15 ,21 ,8 ,8 ,15 ,,,,,,,,,,,,,6 ,1449,26.09.–01.10.,Kantar(Emnid)
2019-09-28,27 ,16 ,21 ,7 ,8 ,15 ,,,,,,,,,,,,,6 ,1719,19.09.–25.09.,Kantar(Emnid)
2019-09-21,29 ,15 ,21 ,8 ,8 ,14 ,,,,,,,,,,,,,5 ,1639,12.09.–18.09.,Kantar(Emnid)
2019-09-14,28 ,16 ,21 ,8 ,7 ,15 ,,,,,,,,,,,,,5 ,2835,05.09.–11.09.,Kantar(Emnid)
2019-09-07,29 ,16 ,21 ,7 ,8 ,14 ,,,,,,,,,,,,,5 ,1884,29.08.–04.09.,Kantar(Emnid)
2019-08-31,29 ,15 ,22 ,7 ,7 ,14 ,,,,,,,,,,,,,6 ,1434,22.08.–28.08.,Kantar(Emnid)
2019-08-24,27 ,15 ,23 ,8 ,8 ,14 ,,,,,,,,,,,,,5 ,1555,15.08.–21.08.,Kantar(Emnid)
2019-08-17,27 ,14 ,22 ,8 ,9 ,14 ,,,,,,,,,,,,,6 ,1897,08.08.–14.08.,Kantar(Emnid)
2019-08-10,26 ,14 ,22 ,9 ,9 ,14 ,,,,,,,,,,,,,6 ,2388,01.08.–07.08.,Kantar(Emnid)
2019-08-03,26 ,13 ,23 ,9 ,8 ,14 ,,,,,,,,,,,,,7 ,1419,25.07.–31.07.,Kantar(Emnid)
2019-07-27,26 ,14 ,23 ,9 ,8 ,13 ,,,,,,,,,,,,,7 ,1520,18.07.–24.07.,Kantar(Emnid)
2019-07-20,27 ,14 ,22 ,9 ,9 ,13 ,,,,,,,,,,,,,6 ,1908,11.07.–17.07.,Kantar(Emnid)
2019-07-13,26 ,15 ,24 ,8 ,9 ,13 ,,,,,,,,,,,,,5 ,2377,04.07.–10.07.,Kantar(Emnid)
2019-07-06,26 ,13 ,24 ,7 ,9 ,14 ,,,,,,,,,,,,,7 ,2389,27.06.–03.07.,Kantar(Emnid)
2019-06-29,26 ,13 ,25 ,8 ,8 ,14 ,,,,,,,,,,,,,6 ,1906,21.06.–26.06.,Kantar(Emnid)
2019-06-22,27 ,12 ,25 ,7 ,8 ,14 ,,,,,,,,,,,,,7 ,1910,13.06.–18.06.,Kantar(Emnid)
2019-06-15,25 ,12 ,27 ,8 ,8 ,13 ,,,,,,,,,,,,,7 ,2377,06.06.–12.06.,Kantar(Emnid)
2019-06-08,27 ,12 ,27 ,8 ,7 ,12 ,,,,,,,,,,,,,7 ,1903,29.05.–05.06.,Kantar(Emnid)
2019-06-01,28 ,16 ,20 ,8 ,8 ,13 ,,,,,,,,,,,,,7 ,1413,23.05.–28.05.,Kantar(Emnid)
2019-05-25,29 ,17 ,17 ,9 ,9 ,13 ,,,,,,,,,,,,,6 ,1895,16.05.–22.05.,Kantar(Emnid)
2019-05-18,29 ,16 ,18 ,9 ,9 ,13 ,,,,,,,,,,,,,6 ,1975,09.05.–15.05.,Kantar(Emnid)
2019-05-11,29 ,16 ,19 ,9 ,9 ,13 ,,,,,,,,,,,,,5 ,2393,02.05.–08.05.,Kantar(Emnid)
2019-05-04,28 ,17 ,19 ,9 ,9 ,13 ,,,,,,,,,,,,,5 ,1903,25.04.–30.04.,Kantar(Emnid)
2019-04-27,28 ,17 ,18 ,9 ,10 ,13 ,,,,,,,,,,,,,5 ,1433,18.04.–24.04.,Kantar(Emnid)
2019-04-20,28 ,18 ,19 ,8 ,9 ,13 ,,,,,,,,,,,,,5 ,2709,11.04.–17.04.,Kantar(Emnid)
2019-04-13,30 ,17 ,17 ,9 ,9 ,12 ,,,,,,,,,,,,,6 ,2559,04.04.–10.04.,Kantar(Emnid)
2019-04-06,31 ,17 ,18 ,8 ,9 ,12 ,,,,,,,,,,,,,5 ,2335,28.03.–03.04.,Kantar(Emnid)
2019-03-30,30 ,16 ,17 ,9 ,9 ,13 ,,,,,,,,,,,,,6 ,2361,21.03.–27.03.,Kantar(Emnid)
2019-03-23,31 ,17 ,17 ,8 ,8 ,14 ,,,,,,,,,,,,,5 ,1518,14.03.–20.03.,Kantar(Emnid)
2019-03-16,31 ,16 ,17 ,8 ,9 ,13 ,,,,,,,,,,,,,6 ,1904,07.03.–13.03.,Kantar(Emnid)
2019-03-09,31 ,17 ,16 ,8 ,9 ,14 ,,,,,,,,,,,,,5 ,1906,28.02.–06.03.,Kantar(Emnid)
2019-03-02,29 ,18 ,16 ,8 ,10 ,14 ,,,,,,,,,,,,,5 ,1420,21.02.–27.02.,Kantar(Emnid)
2019-02-23,29 ,19 ,16 ,9 ,9 ,13 ,,,,,,,,,,,,,5 ,1511,14.02.–20.02.,Kantar(Emnid)
2019-02-16,30 ,19 ,15 ,8 ,10 ,13 ,,,,,,,,,,,,,5 ,1891,07.02.–13.02.,Kantar(Emnid)
2019-02-09,30 ,17 ,17 ,9 ,9 ,13 ,,,,,,,,,,,,,5 ,1900,31.01.–06.02.,Kantar(Emnid)
2019-02-02,29 ,16 ,18 ,10 ,8 ,15 ,,,,,,,,,,,,,4 ,1434,24.01.–30.01.,Kantar(Emnid)
2019-01-26,29 ,16 ,19 ,9 ,9 ,14 ,,,,,,,,,,,,,4 ,2017,17.01.–23.01.,Kantar(Emnid)
2019-01-19,30 ,15 ,18 ,8 ,9 ,14 ,,,,,,,,,,,,,6 ,1448,10.01.–16.01.,Kantar(Emnid)
2019-01-12,31 ,15 ,18 ,8 ,9 ,14 ,,,,,,,,,,,,,5 ,1964,03.01.–09.01.,Kantar(Emnid)
2018-12-22,29 ,15 ,19 ,9 ,9 ,14 ,,,,,,,,,,,,,5 ,1889,13.12.–19.12.,Kantar(Emnid)
2018-12-15,30 ,15 ,20 ,8 ,8 ,14 ,,,,,,,,,,,,,5 ,1997,06.12.–12.12.,Kantar(Emnid)
2018-12-08,29 ,15 ,19 ,9 ,9 ,14 ,,,,,,,,,,,,,5 ,2469,29.11.–05.12.,Kantar(Emnid)
2018-12-01,28 ,15 ,19 ,9 ,9 ,15 ,,,,,,,,,,,,,5 ,1531,22.11.–28.11.,Kantar(Emnid)
2018-11-24,26 ,15 ,21 ,9 ,9 ,15 ,,,,,,,,,,,,,5 ,2361,15.11.–21.11.,Kantar(Emnid)
2018-11-17,26 ,15 ,21 ,8 ,9 ,15 ,,,,,,,,,,,,,6 ,1987,08.11.–14.11.,Kantar(Emnid)
2018-11-10,25 ,15 ,22 ,8 ,9 ,15 ,,,,,,,,,,,,,6 ,1518,05.11.–07.11.,Kantar(Emnid)
2018-11-03,25 ,14 ,21 ,9 ,10 ,15 ,,,,,,,,,,,,,6 ,1815,25.10.–31.10.,Kantar(Emnid)
2018-10-27,24 ,15 ,20 ,10 ,10 ,16 ,,,,,,,,,,,,,5 ,1905,18.10.–24.10.,Kantar(Emnid)
2018-10-20,25 ,15 ,19 ,10 ,10 ,15 ,,,,,,,,,,,,,6 ,1609,11.10.–17.10.,Kantar(Emnid)
2018-10-13,26 ,17 ,17 ,9 ,11 ,15 ,,,,,,,,,,,,,5 ,1899,04.10.–10.10.,Kantar(Emnid)
2018-10-06,27 ,17 ,16 ,9 ,10 ,16 ,,,,,,,,,,,,,5 ,1515,27.09.–02.10.,Kantar(Emnid)
